Date,Open,High,Low,Close,AdjClose,Volume
2015-06-24,48.439999,49.650002,48.310001,48.810001,47.258938,3631958
2015-06-25,48.990002,49.369999,48.209999,48.400002,46.861965,1354484
2015-06-26,48.77,48.990002,48.200001,48.470001,46.929741,871013
2015-06-29,48.529999,48.529999,46.970001,47.32,45.816284,1146616
2015-06-30,48.27,48.299999,47.27,47.459999,45.951836,1406592
2015-07-01,47.369999,48.75,47.369999,48.299999,46.765141,984674
2015-07-02,48.349998,49.400002,48.349998,49.119999,47.559082,1644572
2015-07-03,49.099998,49.299999,48.5,48.669998,47.123383,2559631
2015-07-06,48.650002,48.919998,47.66,48.200001,46.66832,1446053
2015-07-07,47.799999,49.16,47.799999,48.849998,47.297665,1712732
2015-07-08,48.900002,49.299999,48.799999,49.080002,47.520355,1450626
2015-07-09,48.869999,50.400002,48.869999,50.09,48.49826,3618889
2015-07-10,50.299999,51,50.200001,50.380001,48.779045,1608659
2015-07-13,50.5,51.599998,50.16,51.009998,49.389027,1012370
2015-07-14,51.700001,51.75,51.150002,51.290001,49.66013,650317
2015-07-15,51.169998,51.919998,50.400002,50.610001,49.00174,848210
2015-07-16,50.610001,51.5,50.610001,51.34,49.708538,1219463
2015-07-17,51.400002,51.529999,50.700001,51.389999,49.756947,1902748
2015-07-20,51.5,54.240002,51.5,53.619999,51.916084,4092706
2015-07-21,53.41,53.41,52.560001,52.740002,51.064053,2912965
2015-07-22,52.57,52.970001,51.779999,51.950001,50.299156,2660860
2015-07-23,52,52.48,51.849998,52.169998,50.512161,1801721
2015-07-24,52.5,52.970001,51.130001,51.73,50.086147,1905304
2015-07-27,51.669998,51.77,50.200001,50.450001,48.846821,380711
2015-07-28,50.509998,51.790001,50.509998,51.200001,49.572987,2567559
2015-07-29,51.150002,53.5,51.150002,53.139999,51.451336,2687631
2015-07-30,52.869999,53.450001,52.459999,53.220001,51.528797,993573
2015-07-31,53.349998,53.349998,52.16,52.419998,50.754215,1294440
2015-08-03,53.200001,53.349998,52.639999,52.91,51.228645,1016826
2015-08-04,53.279999,53.599998,52.799999,53.009998,51.32547,1366007
